date,customer_id,order_id,product,quantity,price
2018122909,c971fb21-d54c-4134-938f-16b62ee86d3b,69680,Пуансеттия d-12 см красная,1,134.0
2018122909,ad66d870-22f5-43bc-958f-73420822586b,69681,"Сумка-тележка хозяйственная Rolser Pack Gloria Logic RG серая, PAC036 marengo LOGIC RG",1,6307.0
2018123017,8c290149-ad54-4d7a-87a7-9386b36390ee,69162,Термометр на окно уличный на липучках Т-5 h-20 см 1210035,2,44.0
2019010110,e382d4c4-a4c9-44d3-97a0-a8868e122563,69531,Сумка-тележка хозяйственная Rolser BAB010 rojo JOY-1800 красная,1,4139.0
2019010114,0bbff16a-75df-4947-a5ef-f577c031a19d,69689,Вешалка металлическая Valiant с четырьмя разъемными перекладинами противоскользящим покрытием 35*30 см 18B30,7,135.0
2019010118,b51697b1-1b93-4206-b782-cd96b64f020e,69691,"Измельчитель овощей ручной ШК-4 деревянный, 3 ножа, 1516020",1,479.0
2019010119,ded09749-2632-4056-b0f9-2e353477432d,69692,"Корзина пластиковая для белья 40л. с крышкой белая 1840/06, Виолет",1,487.0
2019010121,4c628e02-c6a4-4cfd-a176-3d71c65ed964,69693,Сушилка для белья Meliconi Miss Stendy,1,1799.0
2019010207,68a51840-32e5-4990-bf27-e5bf2f0afc91,69694,Стремянка бытовая Framar Slimmy 4 ступени,1,1874.0
2019010210,68a51840-32e5-4990-bf27-e5bf2f0afc91,69694,Стремянка бытовая Framar Slimmy 4 ступени,1,1874.0
2019010308,e382d4c4-a4c9-44d3-97a0-a8868e122563,69531,Сумка-тележка хозяйственная Rolser BAB010 rojo JOY-1800 красная,1,4139.0
2019010309,ba6b1c8e-1108-467a-84cb-ac32c576e399,69696,Сушилка для белья настенная Zalger Prima 510-720 веревочная 7 линий 25 м,1,299.0
2019010309,68a51840-32e5-4990-bf27-e5bf2f0afc91,69694,Стремянка бытовая Framar Slimmy 4 ступени,1,1874.0
2019010313,bad7f5f6-52cc-42cf-924c-5d3f82a249ed,69697,Вешалка настенная НИКА ВП6с с полкой 6 крючков серебро,1,389.0
2019010321,028469c0-9e87-4596-ac2e-c5b1d48ea9b6,69421,"Крючок одежный двойной усиленный алюминиевый (дюраль), 1110015",30,26.0
2019010322,eb04c06f-bee9-45bd-9392-4addbc54952f,69527,Лестница-стремянка Dogrular Ufuk оцинкованная 8-ми ступенчатая,1,1649.0
2019010408,68a51840-32e5-4990-bf27-e5bf2f0afc91,69694,Стремянка бытовая Framar Slimmy 4 ступени,1,1874.0
2019010423,96d851e9-b130-4bd5-a70f-127176f10ecf,69704,Термос 1л SVB-1000H,1,899.0
2019010504,6ab10937-fd06-4010-9178-6b5bcc7cdc1d,69706,Вешалка гардеробная Радуга 1 ЗМИ белое серебро ВНП 298 бс,1,824.0
2019010509,e382d4c4-a4c9-44d3-97a0-a8868e122563,69531,Сумка-тележка хозяйственная Rolser BAB010 rojo JOY-1800 красная,1,4139.0
2019010512,708ba953-b000-4da7-9975-ed779c2820e0,69708,Сумка-тележка 2-х колесная Gimi Argo синяя,1,1049.0
2019010519,ca032543-8163-4497-a877-1a12aca3c121,69709,Стремянка FRAMAR MAJOR TECH 4 алюминиевая 4-х ступенчатая 4126,1,4499.0
2019010523,a868bebb-e4f4-494c-b7cb-ab03b88fe40b,69710,Плед флисовый 150х130 см WELLNESS WPLNY135-Зима_10 100 % полиэстер,1,472.0
2019010607,708ba953-b000-4da7-9975-ed779c2820e0,69708,Сумка-тележка 2-х колесная Gimi Argo синяя,1,1049.0
2019010608,e382d4c4-a4c9-44d3-97a0-a8868e122563,69531,Сумка-тележка хозяйственная Rolser BAB010 rojo JOY-1800 красная,1,4139.0
2019010609,dbbd487c-b3af-4fbf-9aef-d3af988d15c0,69711,Вилка столовая 3 шт тяжелая серия Сапфир СВWeddel-2,2,262.0
2019010611,891e27ff-4c45-434c-95c6-cd84632a4d39,69712,Сушилка для белья потолочная Zalger Lift Comfort 520 180 см 9 м,1,749.0
2019010615,7dfc03e1-dfcb-45fb-a2f7-fab8de40c063,69714,"Коврик придверный хлопковый 60х140 см мультиколор, Helex, С04",1,277.0
2019010618,b0f2c3e6-0879-4a3e-b68c-983cc1d335f5,69725,Скатерть виниловая тисненая с ажурной каймой 137х182 см водонепроницаемая ТД5-0077,2,359.0
2019010620,4809bbb1-f942-40ac-b666-7b8c771d279e,69726,"Электроштопор QWERTY белый 4,5?23,4 см на батарейках 4хАА 71000",2,1012.0
2019010709,2273b174-e223-415a-9be1-49d19abea06e,69531,Сумка-тележка хозяйственная Rolser BAB010 rojo JOY-1800 красная,1,4139.0
2019010717,0efe4609-75d3-4e17-95cd-7ed99c6e8987,69727,"Коврик придверный полиэстер, 46х76 см, Drifted Nature, Изменчивость, Mohawk, 5007",1,1162.0
2019010717,0efe4609-75d3-4e17-95cd-7ed99c6e8987,69728,"Коврик придверный Alpine Wrought Iron из полиэстера и переработанной резины 45x76 см, Apache, 4649",1,1214.0
2019010720,6a66aff9-2c2f-4051-a789-84e05f722823,69730,"Бензин для зажигалок, 1205214",2,67.0
2019010721,95d6ad00-1c3a-492d-82d7-40a482334a6e,69731,"Стремянка Eurogold Colour 2х ступенчатая с противоскользящим покрытием, сталь 2022R/2122R",1,1199.0
2019010819,68a51840-32e5-4990-bf27-e5bf2f0afc91,69694,Стремянка бытовая Framar Slimmy 4 ступени,1,1874.0
2019010822,4809bbb1-f942-40ac-b666-7b8c771d279e,69726,"Электроштопор QWERTY белый 4,5?23,4 см на батарейках 4хАА 71000",2,1012.0
2019010911,ea741fdc-4883-4fc1-a34e-a8bcf8dc6cbb,69743,Тарелка обеденная Luminarc ОКЕАН ЭКЛИПС 24 см L5078,30,82.0
2019010912,891e6493-d7eb-4ac3-8e02-af9e769bf599,69745,"Коврик для ванной комнаты, 50*80*1,4 см, мягкая основа, EXPEDITION HISTORY VALIANT, EXP-H-58",1,488.0
2019010913,ae650a78-e75a-4c2f-bd3c-21fdd23464f0,69746,Сумка-тележка хозяйственная Gimi Brava,1,899.0
2019010914,245d92ab-dd66-4afe-a9b2-40c1775d3dd1,69749,Настенная сушилка для белья Gimi Brio Super 120,1,974.0
2019010914,d247211c-d16b-43ba-812d-6a27aff31871,69750,Сумка-тележка хозяйственная GIMI ROLLING THERMO синяя,1,2999.0
2019010914,ea2f8025-bbf5-40e3-9fb4-2aa0028a49d8,69751,"Чайник эмалированный со свистком 2,5л ЕМ-25001/17",1,937.0
2019010920,64afa7dd-3de6-4523-bf08-ea7dc16e02ed,69754,Коврик противоскользящий 69х39 см овальный черепаха 5538,1,374.0
2019011006,d5f66ed0-44c2-4147-9d25-313312a23cba,69758,"Комплект для мытья полов из нержавеющей стали и пластика Clean Twist Mop зеленый: швабра-моп + ведро 20 л с механизмом отжима, L",1,5399.0
2019011007,68a51840-32e5-4990-bf27-e5bf2f0afc91,69694,Стремянка бытовая Framar Slimmy 4 ступени,1,1874.0
2019011009,ccec2b0e-ea0a-4f0d-a829-88f7adbc9825,69640,Сумка-тележка 2-х колесная Gimi Argo синяя,1,1049.0
2019011011,4e7a2cae-1fd5-4710-b2a5-200685fc85aa,69764,Муляж Желудь 2 шт,7,22.0
2019011011,4e7a2cae-1fd5-4710-b2a5-200685fc85aa,69765,"Муляж Яблоко, оранжевый, 8,5 см, полиуретан",8,59.0
2019011013,33073162-2f17-4d0a-8e33-3634795ed555,69768,Корзина для белья ВИОЛЕТ с крышкой Ротанг 40 л латте 1840/20,1,487.0
2019011013,58a4c3cc-504f-43ea-a74a-bae19e665552,69766,Простынь вафельная 200х180 см WELLNESS RW180-01 100% хлопок,3,1949.0
2019011013,4dde5428-a8c3-4547-a828-427734519307,69767,"Набор вешалок деревянных 3 шт с перекладиной 44,5х23х1,2 см лиловый ROMANTIC VALIANT RM-16601s",3,352.0
2019011017,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см белая полумахровая,1,188.0
2019011017,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см красная махровая,1,188.0
2019011017,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см темнорозовая полумахровая,1,188.0
2019011017,17a37fc5-4b01-4cb9-af2d-d4c89d122135,69774,Пеларгония Грандифлора махровая микс d-12 см,1,209.0
2019011018,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см белая полумахровая,1,188.0
2019011018,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см красная махровая,1,188.0
2019011018,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см темнорозовая полумахровая,1,188.0
2019011020,7dfc03e1-dfcb-45fb-a2f7-fab8de40c063,69777,Декоративная композиция искуственных цветов Букет Подсолнухов 115 см три бутона,2,224.0
2019011106,ccec2b0e-ea0a-4f0d-a829-88f7adbc9825,69640,Сумка-тележка 2-х колесная Gimi Argo синяя,1,1049.0
2019011111,0663dccc-7ca4-48ec-8eef-a3cae84ec407,69785,Сумка-тележка 2-х колесная Gimi Galaxy голубая,1,2849.0
2019011113,a83b36dd-1906-4e1f-8387-5c38fcf76a10,69787,"Сковорода Scovo Дем Мт-029 алюминиевая без крышки с металической ручкой, 20 см",1,112.0
2019011117,552e17df-ba16-4e66-84fb-55a5557a6bea,69791,Столовый нож RIPPLE 80 г 2 шт Attribute ACR042,3,164.0
2019011120,0bebdf2c-584d-4197-acf4-cab837c66761,69381,Сумка-тележка 2-х колесная Gimi Argo синяя,1,1049.0
2019011122,34b2bf7d-7cd8-4aba-909d-396655d77f7e,69793,Вешалка Valiant для брюк и юбок металлическая 30*10.5 см 121B11,50,94.0
2019011123,06f64a2f-e4bb-452b-93dc-dfc64cc8db43,69794,Чехол для одежды Hausmann розовый принт 60х100х104,1,224.0
2019011211,364754b9-56fd-49b5-b6fb-d1fca7ca82f9,69795,Гладильная доска НИКА LORA FASHION HLF 123х46 см,1,1912.0
2019011211,364754b9-56fd-49b5-b6fb-d1fca7ca82f9,69796,Гладильная доска НИКА LORA FASHION HLF 123х46 см,1,1912.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная диам. 12 см белая махровая,1,150.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная диам. 12 см коралловая полумахровая,1,188.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная диам. 12 см красный махровый,1,150.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная диам. 12 см лососевая махровая,1,150.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная диам. 12 см розово-красная полумахровая,1,150.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная диам. 12 см сиреневый полумахровый,1,150.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная диам. 12 см темнорозовая полумахровая,1,150.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная простая цвет фуксии,1,150.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония зональная РОЗОЦВЕТНАЯ Маргарита лососевая 5-7 листов,1,90.0
2019011219,eb6521ae-56e3-4a72-9ea2-e9c69701ff3f,14522,Пеларгония розоцветная РЕД РОЗЕБУД молодые растения,1,90.0
2019011220,4bd9d82b-9942-4ad6-b6e6-b22c84353848,69797,"Блюдце УТРО ЭКЛИПС, J3261, Luminarc, Франция",10,59.0
2019011309,fd81297f-0495-4045-be04-d65061ab5e98,69800,Скатерть Ажурная d-ia Rose круглая д.152 белая 5173 Towa Co. LTd-,1,712.0
2019011311,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см белая полумахровая,1,188.0
2019011311,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см красная махровая,1,188.0
2019011311,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см темнорозовая полумахровая,1,188.0
2019011315,da9935fd-30de-45f9-a87e-e954a391ee2b,69802,Муляж Персики мини полиуретан d-6 см,5,22.0
2019011317,5a47c305-d92a-448e-a68d-471a5da9eb05,69804,Сушилка для белья на ванну НИКА СБ4,2,449.0
2019011320,74b9458b-8464-42bd-bd25-a09df27e7124,69805,"Штора для ванной 180х200 см, Rigone Зеленый",1,937.0
2019011321,079ae16b-f498-4cca-bd1b-2919cb650c3a,69806,Тарелка десертная МОКА БРАУН 19 см H7013 Luminarc,7,74.0
2019011322,0982f6b9-328f-4a67-b7ee-cd0a114868f0,69807,"Контейнер для СВЧ Полимербыт Премиум 1,2 л 4356200",1,59.0
2019011408,0982f6b9-328f-4a67-b7ee-cd0a114868f0,69807,"Контейнер для СВЧ Полимербыт Премиум 1,2 л 4356200",1,59.0
2019011409,ea4043a9-1864-430a-9b4c-d8286915bf10,69812,Подкладка под чехол Zalger 520140 135х50 см поролон,1,127.0
2019011413,3b21f626-e3f2-41c0-9b20-614c95bb4fa4,69818,Сушилка для белья напольная НИКА СБ1Г 18 м бело-голубая,1,652.0
2019011414,7f0b1b68-7569-41f9-9d5f-28d7e1905f44,69821,"Коврик ворсовый для ванной комнаты OrthoSpa River Rocks natural из микрофибры и ПВХ прямоугольный 50х85 см серо-коричневый, Apac",1,1874.0
2019011418,10b8dc5a-0332-4286-8e80-97f197cbc84e,69824,Хлорофитум d-13 см,1,112.0
2019011421,6da7e5e8-060b-4116-91ef-015b33965d68,69825,Фиттония Скелетон d-9 см,1,157.0
2019011508,f71a41ab-df06-4c9f-a4bf-474e368a40d2,69826,Вешалка-плечики без эссенции цвет тёмно-розовый FWM-002/Quartz pink,3,45.0
2019011510,3d573784-59f3-49d3-b7ba-65a2e7d55f14,69827,Скатерть Беатрис 50% полиэфир 50% хлопок прямоугольная 300х145 см светло-коричневая Wellness ML304-Беатрис*20,1,1724.0
2019011512,ecefadc1-e7f3-4026-a5e7-1cf00195148b,69828,Муляж Морковь 16 см,1,59.0
2019011512,ecefadc1-e7f3-4026-a5e7-1cf00195148b,69829,Муляж Баклажан 18 см,1,59.0
2019011513,58a4c3cc-504f-43ea-a74a-bae19e665552,69830,Простынь вафельная 200х180 см WELLNESS RW180-01 100% хлопок,27,1755.0
2019011517,631c5729-d163-4270-8956-4d9832085d0e,69833,Чехол Eurogold Clean Metallic металлизированый с поролоном для досок 120х38-120х42 см C42F3M,2,299.0
2019011521,aa38e2e1-6da6-4f43-aa13-ed0210ea321c,69835,Роза кустовая Ред Лейс 60 см Кения плантация Waridi Limited 10 штук в упаковке,25,112.0
2019011608,ef770989-4e4d-4f29-be2a-f7834846a483,69836,Чехол для одежды Hausmann со стенкой из ПВХ и ручками 60х100 см AG,1,232.0
2019011610,222db8e4-4107-4122-b691-5bcf53d2a9f5,69840,Гладильная доска Dogrular Томрис 120x38 см,1,1649.0
2019011611,63c441c2-7435-42c0-b359-b516f8bec40d,69846,"Гладильная доска НИКА БЭЛЛЬ-ЮНИОР2 112х34,5 см БЮ2",1,749.0
2019011611,f420bf6d-9985-47bc-95a7-5c640ad6d001,69842,Муляж Зеленое яблоко полиуретан d-6 см,1,22.0
2019011614,1aecd6cc-ad83-4136-9124-061918ffbd36,69848,Полки QWERTY Лондон белый 27х27х10 см и 23х23х10 см 72000,1,1237.0
2019011615,fb2f95f0-1f30-4e6a-a75c-92d1e2d341e3,69850,"Сушилка для белья на батарею, СБ5-45, НИКА",1,134.0
2019011615,fb2f95f0-1f30-4e6a-a75c-92d1e2d341e3,69851,"Сушилка для белья на батарею, СБ5-45, НИКА",1,134.0
2019011615,5518a551-5c26-466e-9c7a-335058203480,69849,Тимьян d-9 см,1,112.0
2019011617,0844991c-97be-4cbc-ba1a-af2eaaf896a2,69855,Бульонница Luminarc МИСТИГРИ 500 мл J8770,2,164.0
2019011618,465e0391-6992-45a9-97a8-c13ac43c165c,69856,Сушилка для белья напольная НИКА СБП1/С 18 м,2,599.0
2019011622,9bb635d5-557c-442f-9dc7-9b2bd25a05f0,69857,Нож для овощей и мяса (5024) 1518004,1,44.0
2019011701,2ec87304-4a2e-49fb-9208-764e69c0a18d,69858,Стремянка-табурет алюминиевая Hailo L90 Step-ke 4442-701 2х2 ступени,1,2699.0
2019011710,595c636d-2625-494f-8c98-b342bd4fbb9f,69861,Алоэ Вера d-12 см h-25 см,1,134.0
2019011716,2ec87304-4a2e-49fb-9208-764e69c0a18d,69858,Стремянка-табурет алюминиевая Hailo L90 Step-ke 4442-701 2х2 ступени,1,2699.0
2019011717,595c636d-2625-494f-8c98-b342bd4fbb9f,69861,Алоэ Вера d-12 см h-25 см,1,239.0
2019011719,cabd0bde-ad05-47e2-90e7-3272061e2d3f,69867,Коврик придверный Attribute NATURE кокосовый 60x40 см AMC015,1,382.0
2019011721,c4c03d99-d2fa-4c46-861a-36e9ff268d97,69868,Гладильная доска NIKA HAUSHALT Тефлон золотой 122х40 см HP1T/G,1,2699.0
2019011808,f56005a0-cf94-4cce-a1ef-d22c1c7fe70c,69869,"Жестяная банка Гуси 0,8 л 11х9,9 см Ц99h110v080-01339",3,104.0
2019011817,8ddbc202-b360-4d9e-8684-2a053b85a092,69872,Тележка багажная DELTA ТБР-20 коричневый с оранжевым грузоподъемность 25 кг сумка и 50 кг каркас РОССИЯ,1,727.0
2019011819,baafdc94-c232-455e-ba15-174a0e97ae34,14525,Пеларгония зональная диам. 12 см красно-розовая простая,1,188.0
2019011819,baafdc94-c232-455e-ba15-174a0e97ae34,14525,Пеларгония зональная диам. 12 см малиновая махровая,1,188.0
2019011819,baafdc94-c232-455e-ba15-174a0e97ae34,14525,Пеларгония зональная диам. 12 см розово-малиновая простая,1,188.0
2019011819,baafdc94-c232-455e-ba15-174a0e97ae34,14525,Пеларгония зональная диам. 12 см сиреневый полумахровый,1,188.0
2019011820,cf2b0635-67bb-423b-85a4-a342c58bd1ca,69873,Шеффлера Лузеана d-9 см,1,164.0
2019011822,44fbc498-ec5a-4a18-b2ca-2764a36407f8,69874,"Вешалка деревянная с расширенными плечиками и перекладиной 44,5х23 см см серый JAPANESE BLACK VALIANT JB-19708",6,262.0
2019011905,254dc363-45c6-4531-9986-86e04129bf20,69877,"Комнатное растение в горшке Сциндапсус зеленый подвесной горшок, d15-16, h30",6,299.0
2019011910,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см белая полумахровая,1,188.0
2019011910,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см красная махровая,1,188.0
2019011910,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см темнорозовая полумахровая,1,188.0
2019011913,88e4fd8b-c05c-4341-9368-291b452fee6b,69881,Сушилка для белья напольная НИКА СБ3Б 10 м белая,1,569.0
2019011923,4716c955-db54-4a8d-966a-a2190bdbd426,69883,Роза одноголовая Родос 70 см Кения плантация Subati Flowers Limited 10 штук в упаковке,5,44.0
2019012017,a5b92679-3a56-4ff6-afb9-8a847b8fc8b0,69889,Сумка-тележка GIMI ITALO blue синяя,1,1574.0
2019012017,e3922d65-542f-4c40-816d-eb9f739f569d,69888,Корзина для белья ВИОЛЕТ с крышкой Ротанг 40 л латте 1840/20,1,487.0
2019012019,3ca75ac4-68b2-4d83-99c9-1fdf74ce0575,69890,Сушилка для белья напольная НИКА СБП1/С 18 м,1,599.0
2019012109,8eabcaca-e8c8-4eee-9079-4ff5f612273a,69893,Щетка для мытья посуды КОЛИБРИ М5202 большая,100,34.0
2019012110,8c4790d7-6eec-482e-9448-2cfcc1bec32f,69898,Миксер ВАСИЛИСА ВА-506 белый с красным/малиновым 180 Вт 7 скоростных режимов,1,554.0
2019012111,e0ff7e3f-4e3c-4e33-84ca-b84094f8a81c,69900,Сушилка для белья напольная НИКА СБ3 10 м,1,569.0
2019012112,c63870ee-dcc1-4b7d-ae76-520fe6a3fad6,69901,Ключница Картина W-12 ЗАМОК 35х30 см,1,554.0
2019012112,e3922d65-542f-4c40-816d-eb9f739f569d,69888,Корзина для белья ВИОЛЕТ с крышкой Ротанг 40 л латте 1840/20,1,487.0
2019012115,1afdf185-d45b-411b-a5fa-ef893dd39f5a,69905,Разделочная доска Attribute GRANITE 20х30 см ABX111,2,187.0
2019012118,6e9a859b-b863-43ec-8efb-6570bdb4ea5f,69908,"Штора для ванной Spirella / Спирелла TEX Porto, белый, текстиль с гидрофобной пропиткой, 180*200 см, 1033938",1,2399.0
2019012119,aedc8524-8611-4fb2-86ba-41ba82862bf6,69910,Тарелка обеденная СТЕЛЛА ШОКОЛАД 25 см J1762 Luminarc,6,217.0
2019012119,c15e1560-2b6b-4e8f-8076-9bf7c3a06553,69909,"Чайник электрический ВАСИЛИСА Т30-2000 нержавеющая сталь черный c красным 2000 Вт 1,8 л",1,689.0
2019012122,803199fd-9cc6-4310-aa7c-83629fa867c6,69912,Аптения d-12 см h-15 см,2,187.0
2019012210,fd003d94-d728-49ca-9b6a-f17a43786d8a,69917,"Герань домашняя (пеларгония зональная) цветущая D12, H25-30, розовая с малиновым, полумахровая",1,149.0
2019012211,f6503cb7-d28a-4704-8495-c791bd702471,69918,Мантоварка-пароварка WEBBER BE-81 нержавеющая сталь d=30 см,1,2219.0
2019012211,95919727-3866-421f-8297-4f45348c3f33,69920,Складная картонная коробка для хранения 30х20х15 см с уголками белый hm-9741-3 Hausmann,6,712.0
2019012215,6be74251-7159-4cc0-99fb-d034a17c61b0,69928,Спатифиллум Шопен d-12 см,45,250.0
2019012216,9848d80a-6e76-4eb0-b382-1449cd67c385,69932,Чехол для гладильной доски Colombo Клубки Пряжи Серый/Розовый 140х55 см из хлопка 5550,1,742.0
2019012222,76593172-0856-4cae-8b43-51c1440b7f6b,69934,Эхеверия Перл Фон Нюрнберг d-7 см,1,119.0
2019012223,88e4fd8b-c05c-4341-9368-291b452fee6b,69881,Сушилка для белья напольная НИКА СБ3Б 10 м белая,1,569.0
2019012307,65750d7d-d0b4-46d1-83c2-f6756f0ab8a1,14526,Пеларгония зональная диам. 12 см сиреневый полумахровый,1,188.0
2019012307,65750d7d-d0b4-46d1-83c2-f6756f0ab8a1,14526,Пеларгония зональная диам. 12 см сиреневый простая,1,188.0
2019012312,e163be92-04cb-4859-a0f5-143ed106da73,69939,Контейнер герметичный прямоугольный Виолет 092/051 500 мл дымчатый,1,74.0
2019012312,e163be92-04cb-4859-a0f5-143ed106da73,69940,Набор вешалок пластмассовых Rozenbal R181900,1,157.0
2019012313,5fa9bbd0-f5b2-47e6-ad5d-a38c6e69c9b2,14527,"Многолетнее растение Тимьян-чабрец розовый объем 0,5 л",1,89.0
2019012313,5fa9bbd0-f5b2-47e6-ad5d-a38c6e69c9b2,14527,Рассада зелени для кухни Розмарина в горшке диам. 9 см,1,101.0
2019012313,5fa9bbd0-f5b2-47e6-ad5d-a38c6e69c9b2,14527,Рассада зелени для кухни Шалфея в горшке диам. 9 см,1,101.0
2019012313,b9b22b6a-5f2e-4f0c-8b2b-f54ff7f05238,69941,Искусственный цветок пластиковый Нарцисс 3 бутона королевский 46 см,10,71.0
2019012314,8fa1ee5d-7955-4ad6-8ce0-fd27033e991a,69944,Емкость для соуса с ложкой PASABAHCE 200 мл OTS131505-000,15,101.0
2019012314,f29c5aa3-c50c-4558-a242-0569e03c32e1,69942,Фикус каучуконосный Эластика Абиджан d-12 см h-30 см,1,164.0
2019012318,3cc07fac-f7cc-44ed-b2c2-962d1c810aef,69946,Тарелка суповая Luminarc МАРИСА ОРАНЖ 20 см J7687,6,228.0
2019012319,a684bf62-f75c-4e82-aa74-6d02b127b439,69833,Чехол Eurogold Clean Metallic металлизированый с поролоном для досок 120х38-120х42 см C42F3M,2,299.0
2019012321,3f57fb59-15d6-4df5-bffe-217e7a0ad379,69947,"Защитная соль для посудомоечных машин Ludwik 1,5 кг Польша 5900861242227",1,224.0
2019012407,3f57fb59-15d6-4df5-bffe-217e7a0ad379,69947,"Защитная соль для посудомоечных машин Ludwik 1,5 кг Польша 5900861242227",1,224.0
2019012410,ea4043a9-1864-430a-9b4c-d8286915bf10,69953,"Чехол для гладильной доски METAL 135х53 см, Attribute, ABM105",1,554.0
2019012411,dfad9aa4-f5f7-4902-9e07-1dee83bc3506,69956,"Таз пластмассовый 16,0 л пищевой круглый М2507, 1404037",6,224.0
2019012415,ac070679-0e88-4d63-af67-2277896d9451,69958,"Гипоаллергенный концентрированный гель для стирки белья VPK для деликатных тканей 2,5 л Корея 8809473130144",1,539.0
2019012415,eb9de5c6-a1be-4de6-a656-35947be6b203,69959,"Коврик придверный с дизайном, из резины и кокоса 58,5*89 Gothic Iron Slice / Готический Узор, 4468",1,1642.0
2019012420,6c38a2ac-1440-4edf-994d-c9f552714af9,69962,Гладильная доска НИКА Бест 122х40 см НБ,1,1574.0
2019012504,4e7a2cae-1fd5-4710-b2a5-200685fc85aa,69765,"Муляж Яблоко, оранжевый, 8,5 см, полиуретан",8,59.0
2019012509,dae77d02-6c91-448a-bd8f-ce2b47b3c8ea,69966,Муляж Ананас 21 см,1,374.0
2019012511,c971fb21-d54c-4134-938f-16b62ee86d3b,69968,Сиденье для ванны пластмассовое М1552 1714003,1,517.0
2019012515,0f706ddb-69a1-4464-93e6-8b6c4f079f65,69971,Скатерть 150х120 см WELLNESS WT125-Куэна 100% полиэстер,1,764.0
2019012609,8eff5b5c-750a-4d7e-ac93-16e87fae5ba6,69972,"Гладильная доска НИКА ДСП ЭКОНОМ 106,5х29 ЭК1",1,449.0
2019012615,be1ed9d8-1e0c-46cb-afec-8162f7b13df8,69977,Сумка-тележка 2-х колесная Gimi Argo черная,1,1087.0
2019012616,5d04584e-4920-42ad-9f26-02a5c360feca,69978,Коврик кухонный APACHE Coffee Chef 45x75 см 5420,2,1012.0
2019012621,5d566073-92e8-41d1-a2e6-d301ee5ab6d8,69980,Цветок искусственный Крокус 20 см,1,22.0
2019012621,5d566073-92e8-41d1-a2e6-d301ee5ab6d8,69981,Цветок искусственный Крокус 20 см,15,20.0
2019012622,5d566073-92e8-41d1-a2e6-d301ee5ab6d8,69982,"Декоративная композиция искуственных цветов Букет Роз три цветка, цвет в ассортименте 85 см",1,112.0
2019012710,c4c03d99-d2fa-4c46-861a-36e9ff268d97,69868,Гладильная доска NIKA HAUSHALT Тефлон золотой 122х40 см HP1T/G,1,2699.0
2019012711,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см белая полумахровая,1,188.0
2019012711,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см красная махровая,1,188.0
2019012711,4d416cec-6f5b-4444-9b50-08770397714b,14521,Пеларгония зональная диам. 12 см темнорозовая полумахровая,1,188.0
2019012711,8cff7e6d-6875-44d0-9937-9b7d380faecd,69986,Пеларгония зональная махровая микс d-12 см,1,209.0
2019012712,004d24e9-4a6c-4d0e-8727-8391dfd4b43a,69987,Вешалка-перекладина Valiant металлическая двойная с антискользящим покрытием 50320,12,128.0
2019012715,a0cfee58-2e99-47ae-9e57-aa1cfaaf70b0,69988,Сушилка для белья Gimi Mito алюминий,1,1799.0
2019012716,c51c51ee-7537-4319-8c77-b4420349b6df,69989,Пеларгония зональная махровая микс d-12 см,3,209.0
2019012716,ebaa2c16-1a52-48d1-bd2f-e590d8a957f9,67497,"Скатерть Муза 100% полиэфир овальная 180х150 см сливочная с цветами, Wellness, WTO185-Муза*04",1,1012.0
2019012717,002d4d3a-4a59-406b-86ec-c3314357e498,69990,Сумка-тележка 2-х колесная складная Gimi Flexi серая,1,1649.0
